codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fpv,cmb,fit,mpc
23,Yerba Buena,015,0215A,3035,293,345,42,1,95,129,16,11
23,Yerba Buena,015,0215A,3036,306,345,59,0,125,107,11,4
23,Yerba Buena,015,0215A,3037,283,343,40,16,110,128,5,0
23,Yerba Buena,015,0215A,3038,289,345,35,0,89,128,13,24
23,Yerba Buena,015,0215A,3039,296,343,45,1,99,123,17,12
23,Yerba Buena,015,0215A,3040,288,342,52,0,66,141,19,10
23,Yerba Buena,015,0215A,3041,290,345,39,2,73,147,13,18
23,Yerba Buena,015,0215A,3042,286,344,39,0,60,150,10,27
23,Yerba Buena,015,0215A,3043,299,342,21,0,102,132,11,33
23,Yerba Buena,015,0215A,3044,290,343,53,4,80,126,8,23
23,Yerba Buena,015,0215A,3045,241,342,0,0,97,117,9,18
23,Yerba Buena,015,0215A,3046,294,347,27,1,114,113,12,28
23,Yerba Buena,015,0215A,3047,293,343,48,0,91,123,12,19
23,Yerba Buena,015,0215A,3048,290,342,29,0,90,140,9,22
23,Yerba Buena,015,0215A,3049,294,343,24,0,85,141,14,30
23,Yerba Buena,015,0215A,3050,305,342,43,0,103,125,8,26
23,Yerba Buena,015,0215A,3051,295,346,47,1,91,121,11,25
23,Yerba Buena,015,0215A,3052,292,344,23,0,89,145,13,22
23,Yerba Buena,015,0215A,3053,300,342,30,0,112,111,17,30
23,Yerba Buena,015,0215A,3054,296,342,39,1,79,143,15,20
23,Yerba Buena,015,0215A,3055,285,342,37,1,80,136,12,20
23,Yerba Buena,015,0215A,3056,283,342,35,1,89,127,11,21
23,Yerba Buena,015,0215A,3057,295,343,27,0,92,143,13,20
23,Yerba Buena,015,0215A,3058,276,342,48,0,122,79,12,15
23,Yerba Buena,015,0215A,3059,281,343,29,2,66,159,6,21
23,Yerba Buena,015,0215A,3060,285,343,44,0,62,132,18,29
23,Yerba Buena,015,0215A,3061,286,342,44,1,68,134,15,25
23,Yerba Buena,015,0215A,3062,281,343,35,1,68,151,12,15
23,Yerba Buena,015,0215A,3063,288,346,37,2,93,130,13,15
23,Yerba Buena,015,0215A,3064,279,343,30,1,90,128,20,11
23,Yerba Buena,015,0216 ,3065,290,343,37,0,64,158,13,18
23,Yerba Buena,015,0216 ,3066,260,343,39,2,44,156,21,0
23,Yerba Buena,015,0216 ,3067,287,341,34,1,41,177,12,23
23,Yerba Buena,015,0216 ,3068,285,343,39,2,59,165,5,17
23,Yerba Buena,015,0216 ,3069,296,341,43,4,40,179,17,17
23,Yerba Buena,015,0216 ,3070,301,345,53,2,52,172,18,6
23,Yerba Buena,015,0216 ,3071,285,342,34,3,62,152,16,21
23,Yerba Buena,015,0216 ,3072,297,345,25,0,51,191,14,16
23,Yerba Buena,015,0216 ,3073,299,343,29,0,42,196,22,10
23,Yerba Buena,015,0216 ,3074,281,342,31,2,58,154,10,28
23,Yerba Buena,015,0216 ,3075,287,344,47,1,31,180,12,17
23,Yerba Buena,015,0216 ,3076,283,346,33,5,51,183,16,0
23,Yerba Buena,015,0216 ,3077,289,341,23,1,29,201,15,21
23,Yerba Buena,015,0216 ,3078,298,343,24,2,50,180,14,30
23,Yerba Buena,015,0216 ,3079,286,343,22,0,43,197,8,16
23,Yerba Buena,015,0216 ,3080,295,341,29,0,65,162,19,20
23,Yerba Buena,015,0216 ,3081,285,341,35,0,69,146,11,24
23,Yerba Buena,015,0216 ,3082,288,340,41,1,41,179,11,16
23,Yerba Buena,015,0216 ,3083,300,342,37,3,49,184,15,15
23,Yerba Buena,015,0216 ,3084,279,341,36,2,44,182,7,10
23,Yerba Buena,015,0216 ,3085,296,342,41,3,42,167,25,21
23,Yerba Buena,015,0216 ,3086,264,342,47,10,49,158,10,0
23,Yerba Buena,015,0216 ,3087,282,342,43,0,32,185,12,10
23,Yerba Buena,015,0216 ,3088,296,341,40,0,68,158,7,23
23,Yerba Buena,015,0216 ,3089,289,340,33,1,66,164,12,14
23,Yerba Buena,015,0216 ,3090,295,341,56,1,58,161,9,11
23,Yerba Buena,015,0216 ,3091,284,341,32,2,44,173,13,22
23,Yerba Buena,015,0216 ,3092,296,340,38,2,50,176,14,18
23,Yerba Buena,015,0216 ,3093,290,342,33,0,73,159,8,17
23,Yerba Buena,015,0216 ,3094,284,340,24,0,43,186,16,15
23,Yerba Buena,015,0216 ,3095,298,341,33,2,62,170,11,22
23,Yerba Buena,015,0216 ,3096,287,340,34,0,48,172,19,14
23,Yerba Buena,015,0216A,3097,233,344,3,2,115,104,11,0
23,Yerba Buena,015,0216A,3098,284,346,23,0,83,128,14,36
23,Yerba Buena,015,0216A,3099,276,342,34,0,87,113,14,28
23,Yerba Buena,015,0216A,3100,298,344,23,2,119,128,5,23
23,Yerba Buena,015,0216A,3101,287,344,42,1,93,117,10,25
23,Yerba Buena,015,0216A,3102,285,347,20,2,71,159,8,27
23,Yerba Buena,015,0216A,3103,288,344,27,1,91,142,7,21
23,Yerba Buena,015,0216A,3104,296,344,37,0,115,118,7,19
23,Yerba Buena,015,0216A,3105,293,344,37,2,83,136,8,29
23,Yerba Buena,015,0216A,3106,291,346,28,0,123,117,2,21
23,Yerba Buena,015,0216A,3107,304,344,42,0,79,156,10,17
23,Yerba Buena,015,0216A,3108,292,346,30,0,101,134,5,22
23,Yerba Buena,015,0216A,3109,285,344,35,2,74,149,5,22
23,Yerba Buena,015,0216A,3110,284,342,26,2,88,140,10,20
23,Yerba Buena,015,0216A,3111,294,344,36,1,77,157,5,19
23,Yerba Buena,015,0216A,3112,230,342,0,29,95,125,10,0
23,Yerba Buena,015,0216A,3113,251,343,0,1,93,135,8,15
23,Yerba Buena,015,0216A,3114,289,345,34,2,107,112,11,25
23,Yerba Buena,015,0216A,3115,303,344,33,1,109,128,10,23
23,Yerba Buena,015,0216A,3116,297,344,37,0,89,141,12,18
23,Yerba Buena,015,0216A,3117,287,342,27,1,117,106,14,23
23,Yerba Buena,015,0216A,3118,300,344,17,0,78,168,14,23
23,Yerba Buena,015,0216A,3119,297,343,29,1,105,128,13,22
23,Yerba Buena,015,0216A,3120,282,345,42,0,68,158,11,3
23,Yerba Buena,015,0216A,3121,290,343,44,2,84,140,11,11
23,Yerba Buena,015,0216A,3122,279,343,46,1,118,97,5,13
23,Yerba Buena,015,0216A,3123,293,346,45,2,77,143,10,18
23,Yerba Buena,015,0216A,3124,297,345,46,2,139,84,12,16
23,Yerba Buena,015,0216A,3125,290,345,34,4,84,149,5,18
23,Yerba Buena,015,0216A,3126,297,343,51,2,83,138,15,10
23,Yerba Buena,015,0216A,3127,293,345,30,2,89,150,9,15
23,Yerba Buena,015,0216A,3128,275,342,35,1,119,102,7,12
23,Yerba Buena,015,0216A,3129,291,345,26,2,115,113,7,30
23,Yerba Buena,015,0216A,3130,299,345,50,0,120,116,5,8
23,Yerba Buena,015,0216A,3131,292,343,43,1,81,145,9,14
23,Yerba Buena,015,0216A,3132,284,343,34,2,82,148,8,12
23,Yerba Buena,015,0216A,3133,287,344,32,1,59,175,14,7
23,Yerba Buena,015,0216A,3134,292,346,25,4,72,155,20,20
23,Yerba Buena,015,0216A,3135,290,344,40,5,101,118,15,16
23,Yerba Buena,015,0216A,3136,291,344,20,2,91,134,15,31
23,Tafí Viejo,016,0217 ,3137,0,174,0,0,0,0,0,0
23,Tafí Viejo,016,0218 ,3138,0,134,0,0,0,0,0,0
23,Tafí Viejo,016,0219 ,3139,170,297,0,0,142,28,0,0
23,Tafí Viejo,016,0219 ,3140,225,297,52,0,111,39,4,19
23,Tafí Viejo,016,0219 ,3141,219,295,26,0,116,52,5,20
23,Tafí Viejo,016,0219 ,3142,229,293,46,2,122,46,0,15
23,Tafí Viejo,016,0219 ,3143,235,293,68,0,96,41,1,29
23,Tafí Viejo,016,0220 ,3144,0,136,0,0,0,0,0,0
23,Tafí Viejo,016,0221 ,3145,208,266,65,0,96,38,2,7
23,Tafí Viejo,016,0221 ,3146,192,262,42,0,111,31,1,7
23,Tafí Viejo,016,0221 ,3147,205,264,61,1,89,40,1,14
23,Tafí Viejo,016,0222 ,3148,266,292,27,0,174,32,5,28
23,Tafí Viejo,016,0222 ,3149,262,291,18,1,188,32,6,18
23,Tafí Viejo,016,0223 ,3150,283,342,38,1,122,75,13,35
23,Tafí Viejo,016,0223 ,3151,195,344,0,0,114,69,12,0
23,Tafí Viejo,016,0223 ,3152,291,340,48,7,107,85,15,36
23,Tafí Viejo,016,0223 ,3153,277,341,37,4,101,105,10,24
23,Tafí Viejo,016,0223 ,3154,298,342,43,0,112,97,10,36
23,Tafí Viejo,016,0223 ,3155,289,341,22,1,138,80,11,38
23,Tafí Viejo,016,0223 ,3156,253,338,43,3,115,80,15,0
23,Tafí Viejo,016,0223 ,3157,292,340,30,0,101,105,20,36
23,Tafí Viejo,016,0223 ,3158,279,343,57,4,111,67,11,33
23,Tafí Viejo,016,0223 ,3159,278,341,74,7,112,79,12,1
23,Tafí Viejo,016,0223 ,3160,296,342,38,1,115,92,11,40
23,Tafí Viejo,016,0223 ,3161,283,340,52,4,99,84,4,44
23,Tafí Viejo,016,0223 ,3162,296,343,69,1,117,100,8,2
23,Tafí Viejo,016,0223 ,3163,302,343,62,3,104,103,9,24
23,Tafí Viejo,016,0223 ,3164,291,339,64,1,89,97,11,30
23,Tafí Viejo,016,0223 ,3165,280,341,51,1,90,82,12,45
23,Tafí Viejo,016,0223 ,3166,219,339,0,0,98,90,12,19
23,Tafí Viejo,016,0223 ,3167,271,341,57,7,100,87,11,16
23,Tafí Viejo,016,0223 ,3168,284,340,47,2,114,86,16,21
23,Tafí Viejo,016,0223 ,3169,271,340,32,4,121,67,10,41
23,Tafí Viejo,016,0223 ,3170,277,337,41,3,105,90,7,34
23,Tafí Viejo,016,0223 ,3171,290,340,52,1,122,72,15,29
23,Tafí Viejo,016,0223 ,3172,289,342,58,3,121,83,5,22
23,Tafí Viejo,016,0223 ,3173,281,342,36,0,112,98,10,25
23,Tafí Viejo,016,0223 ,3174,278,341,58,8,126,73,8,13
23,Tafí Viejo,016,0223 ,3175,293,341,78,4,91,89,14,21
23,Tafí Viejo,016,0223A,3176,285,342,51,4,132,77,7,18
23,Tafí Viejo,016,0223A,3177,285,342,54,2,109,95,9,18
23,Tafí Viejo,016,0223A,3178,279,344,43,0,117,92,8,19
23,Tafí Viejo,016,0223A,3179,252,343,45,2,75,92,10,30
23,Tafí Viejo,016,0223A,3180,298,342,64,0,101,103,9,21
23,Tafí Viejo,016,0223A,3181,291,341,65,2,120,82,10,14
23,Tafí Viejo,016,0223A,3182,275,340,77,1,102,64,11,21
23,Tafí Viejo,016,0223A,3183,268,341,47,2,102,90,12,17
23,Tafí Viejo,016,0223A,3184,279,340,49,3,118,81,10,21
23,Tafí Viejo,016,0223A,3185,295,341,63,2,97,103,7,25
23,Tafí Viejo,016,0223A,3186,241,340,1,3,99,112,9,20
23,Tafí Viejo,016,0223A,3187,284,342,68,0,102,74,12,28
23,Tafí Viejo,016,0223A,3188,222,340,2,1,92,106,6,16
23,Tafí Viejo,016,0223A,3189,292,341,29,0,109,117,16,21
23,Tafí Viejo,016,0223A,3190,291,340,52,0,115,77,8,39
23,Tafí Viejo,016,0223A,3191,288,340,40,3,100,113,14,21
23,Tafí Viejo,016,0223A,3192,291,345,53,1,104,92,15,27
23,Tafí Viejo,016,0223A,3193,285,340,43,7,108,95,9,30
23,Tafí Viejo,016,0223A,3194,272,344,50,4,109,78,7,28
23,Tafí Viejo,016,0223A,3195,273,340,44,0,102,81,10,36
23,Tafí Viejo,016,0223A,3196,237,343,0,4,111,92,9,25
23,Tafí Viejo,016,0223A,3197,299,342,39,0,121,109,14,16
23,Tafí Viejo,016,0223A,3198,273,340,38,7,112,82,12,29
23,Tafí Viejo,016,0223A,3199,273,342,46,2,124,77,3,23
23,Tafí Viejo,016,0223B,3200,290,334,55,0,114,79,14,28
23,Tafí Viejo,016,0223B,3201,289,340,47,3,95,83,21,43
23,Tafí Viejo,016,0223B,3202,273,336,42,6,76,100,16,39
23,Tafí Viejo,016,0223B,3203,286,338,48,1,97,86,9,46
23,Tafí Viejo,016,0223B,3204,282,334,33,4,93,93,23,40
23,Tafí Viejo,016,0223B,3205,291,335,42,2,104,100,15,30
23,Tafí Viejo,016,0223B,3206,283,337,51,0,95,85,14,38
23,Tafí Viejo,016,0223B,3207,284,336,58,4,80,88,9,49
23,Tafí Viejo,016,0223B,3208,228,336,1,3,108,89,9,21
23,Tafí Viejo,016,0223B,3209,294,335,51,3,105,89,14,35
23,Tafí Viejo,016,0223B,3210,287,335,37,0,124,66,12,48
23,Tafí Viejo,016,0223B,3211,291,336,53,1,89,108,12,29
23,Tafí Viejo,016,0223B,3212,294,338,42,0,96,107,10,39
23,Tafí Viejo,016,0223B,3213,278,334,58,4,107,72,11,30
23,Tafí Viejo,016,0223B,3214,289,334,54,3,97,90,7,41
23,Tafí Viejo,016,0223B,3215,281,334,50,1,101,76,13,41
23,Tafí Viejo,016,0223B,3216,278,332,54,0,89,97,8,30
23,Tafí Viejo,016,0223B,3217,286,334,41,2,101,92,10,42
23,Tafí Viejo,016,0223B,3218,232,335,3,4,101,89,5,34
23,Tafí Viejo,016,0223B,3219,295,334,61,0,110,79,10,35
23,Tafí Viejo,016,0224 ,3220,282,338,57,3,127,55,8,35
23,Tafí Viejo,016,0224 ,3221,285,338,44,3,153,48,8,32
23,Tafí Viejo,016,0224 ,3222,273,339,45,6,141,48,1,38
23,Tafí Viejo,016,0224 ,3223,280,341,52,4,118,67,8,35
23,Tafí Viejo,016,0224 ,3224,279,340,29,0,136,69,10,35
23,Tafí Viejo,016,0224 ,3225,280,343,45,0,150,53,2,30
23,Tafí Viejo,016,0224 ,3226,288,339,49,0,153,49,8,29
23,Tafí Viejo,016,0224 ,3227,283,341,44,7,147,57,8,27
23,Tafí Viejo,016,0224 ,3228,249,338,0,0,152,90,7,0
23,Tafí Viejo,016,0224 ,3229,247,341,5,1,156,43,8,35
23,Tafí Viejo,016,0224 ,3230,283,338,51,2,145,48,4,35
23,Tafí Viejo,016,0224 ,3231,286,341,45,6,143,58,9,31
23,Tafí Viejo,016,0224 ,3232,278,338,51,2,143,52,8,24
23,Tafí Viejo,016,0224 ,3233,281,339,61,4,148,42,6,24
23,Tafí Viejo,016,0224 ,3234,269,341,44,5,161,37,5,22
23,Tafí Viejo,016,0224 ,3235,273,338,58,2,120,52,12,31
23,Tafí Viejo,016,0224 ,3236,290,338,39,0,158,62,5,26
23,Tafí Viejo,016,0224 ,3237,301,341,76,4,141,51,9,24
23,Tafí Viejo,016,0224 ,3238,298,339,42,1,152,40,10,54
23,Tafí Viejo,016,0224 ,3239,277,337,55,1,134,55,4,29
23,Tafí Viejo,016,0224 ,3240,284,343,58,2,147,45,3,31
23,Tafí Viejo,016,0224 ,3241,286,337,42,0,169,47,0,28
23,Tafí Viejo,016,0224 ,3242,286,339,36,4,146,59,9,36
23,Tafí Viejo,016,0224 ,3243,299,337,39,3,159,66,5,30
23,Tafí Viejo,016,0224 ,3244,290,341,34,1,162,53,5,36
23,Tafí Viejo,016,0224 ,3245,292,339,48,1,143,66,9,26
23,Tafí Viejo,016,0224 ,3246,280,341,52,3,148,55,4,21
23,Tafí Viejo,016,0225 ,3247,281,321,28,2,197,34,5,17
23,Tafí Viejo,016,0225 ,3248,293,318,40,0,206,46,1,0
23,Tafí Viejo,016,0225 ,3249,289,318,29,1,197,32,6,25
23,Tafí Viejo,016,0225 ,3250,293,318,26,0,209,37,4,17
23,Tafí Viejo,016,0226 ,3251,284,332,69,0,148,45,4,18
23,Tafí Viejo,016,0226 ,3252,282,332,62,1,140,55,5,20
23,Tafí Viejo,016,0226 ,3253,282,331,65,0,132,63,5,17
23,Tafí Viejo,016,0226 ,3254,281,331,45,0,151,68,8,9
23,Tafí Viejo,016,0226 ,3255,268,330,66,2,124,56,5,17
23,Tafí Viejo,016,0226 ,3256,211,329,0,0,122,72,6,11
23,Tafí Viejo,016,0226 ,3257,286,329,61,0,135,53,9,28
23,Tafí Viejo,016,0226 ,3258,283,330,46,0,125,78,7,27
23,Tafí Viejo,016,0226 ,3259,331,332,110,1,138,60,2,21
23,Tafí Viejo,016,0226 ,3260,201,332,6,6,135,54,6,0
23,Tafí Viejo,016,0226 ,3261,273,330,62,2,136,48,7,20
23,Tafí Viejo,016,0226 ,3262,290,330,48,0,156,49,6,31
23,Tafí Viejo,016,0227 ,3263,295,346,52,0,123,58,16,46
23,Tafí Viejo,016,0227 ,3264,364,355,95,0,117,51,8,93
23,Tafí Viejo,016,0227 ,3265,216,349,6,1,115,60,7,28
23,Tafí Viejo,016,0227 ,3266,190,348,58,1,14,58,6,54
23,Tafí Viejo,016,0227 ,3267,233,345,0,0,146,58,7,22
23,Tafí Viejo,016,0227 ,3268,289,347,35,2,129,74,2,49
23,Tafí Viejo,016,0227 ,3269,272,349,42,1,126,67,6,31
23,Tafí Viejo,016,0227 ,3270,217,348,1,0,143,67,6,0
23,Tafí Viejo,016,0227 ,3271,287,347,49,0,141,53,9,35
23,Tafí Viejo,016,0227 ,3272,283,348,39,1,118,74,10,42
23,Tafí Viejo,016,0227 ,3273,321,347,71,3,132,76,8,34
23,Tafí Viejo,016,0227 ,3274,298,351,49,2,142,61,12,34
23,Tafí Viejo,016,0227 ,3275,282,346,60,0,126,55,4,37
23,Tafí Viejo,016,0227 ,3276,284,345,37,2,132,65,5,45
23,Tafí Viejo,016,0227 ,3277,279,346,50,4,118,72,9,30
23,Tafí Viejo,016,0227 ,3278,275,345,47,6,140,41,7,40
23,Tafí Viejo,016,0227 ,3279,237,344,3,7,123,67,10,34
23,Tafí Viejo,016,0227 ,3280,287,348,46,0,143,59,9,30
23,Tafí Viejo,016,0227 ,3281,288,349,40,0,122,77,11,38
23,Tafí Viejo,016,0227 ,3282,285,347,31,5,144,66,8,36
23,Tafí Viejo,016,0227A,3283,319,348,64,1,88,129,16,22
23,Tafí Viejo,016,0227A,3284,302,351,45,1,72,141,18,26
23,Tafí Viejo,016,0227A,3285,246,351,1,0,82,136,7,20
23,Tafí Viejo,016,0227A,3286,307,354,65,3,87,126,10,19
23,Tafí Viejo,016,0227A,3287,309,354,51,2,80,140,14,24
23,Tafí Viejo,016,0227A,3288,310,352,60,0,75,136,14,25
23,Tafí Viejo,016,0227A,3289,303,350,64,0,78,108,17,36
23,Tafí Viejo,016,0227A,3290,299,351,47,2,77,144,13,18
23,Tafí Viejo,016,0227A,3291,308,352,61,2,77,125,16,29
23,Tafí Viejo,016,0227A,3292,296,349,65,2,76,120,11,24
23,Tafí Viejo,016,0227A,3293,315,352,56,2,79,135,17,28
23,Tafí Viejo,016,0227A,3294,313,350,72,1,87,137,1,16
23,Tafí Viejo,016,0227A,3295,305,351,65,2,72,139,9,20
23,Tafí Viejo,016,0227A,3296,300,354,63,0,60,138,12,27
23,Tafí Viejo,016,0227A,3297,311,352,66,1,81,116,22,26
23,Tafí Viejo,016,0227A,3298,306,350,51,1,87,131,13,24
23,Tafí Viejo,016,0227A,3299,311,355,69,0,92,109,12,29
23,Tafí Viejo,016,0227A,3300,310,351,37,1,88,136,18,31
23,Tafí Viejo,016,0227A,3301,310,352,62,3,82,123,9,34
23,Tafí Viejo,016,0227A,3302,316,350,37,1,97,141,16,25
23,Tafí Viejo,016,0227A,3303,306,350,56,1,91,122,12,25
23,Tafí Viejo,016,0227A,3304,314,350,46,1,98,131,13,26
23,Tafí Viejo,016,0227A,3305,319,349,51,1,103,116,19,30
23,Tafí Viejo,016,0227A,3306,309,349,63,1,81,113,13,39
23,Tafí Viejo,016,0228 ,3307,295,351,67,2,93,91,7,37
23,Tafí Viejo,016,0228 ,3308,309,350,66,2,104,74,9,56
23,Tafí Viejo,016,0228 ,3309,280,350,60,4,99,70,10,41
23,Tafí Viejo,016,0228 ,3310,291,352,55,1,84,103,6,43
23,Tafí Viejo,016,0228 ,3311,288,349,69,0,93,84,9,33
23,Tafí Viejo,016,0228 ,3312,214,352,7,1,105,94,8,0
23,Tafí Viejo,016,0228 ,3313,288,350,61,2,96,76,9,46
23,Tafí Viejo,016,0228 ,3314,306,351,69,0,100,99,6,32
23,Tafí Viejo,016,0228 ,3315,283,350,67,0,102,70,15,29
23,Tafí Viejo,016,0228 ,3316,301,354,66,0,106,64,7,58
23,Tafí Viejo,016,0228 ,3317,306,351,83,1,82,97,6,38
23,Tafí Viejo,016,0228 ,3318,285,351,71,0,90,74,3,47
23,Tafí Viejo,016,0228 ,3319,235,350,3,1,91,81,20,40
23,Tafí Viejo,016,0228 ,3320,287,350,69,5,107,73,8,30
23,Tafí Viejo,016,0228 ,3321,202,352,0,0,75,72,10,45
23,Tafí Viejo,016,0228 ,3322,198,353,0,0,102,89,7,0
23,Tafí Viejo,016,0228 ,3323,289,351,60,9,95,87,13,34
23,Tafí Viejo,016,0228 ,3324,221,350,0,2,97,62,16,46
23,Tafí Viejo,016,0228 ,3325,292,349,49,0,110,93,12,28
23,Tafí Viejo,016,0228 ,3326,215,350,0,7,99,74,9,33
23,Tafí Viejo,016,0228 ,3327,298,349,105,0,84,74,11,24
23,Tafí Viejo,016,0228 ,3328,227,348,0,0,102,65,16,44
23,Tafí Viejo,016,0228 ,3329,217,351,7,8,80,87,10,33
23,Tafí Viejo,016,0228 ,3330,290,351,97,3,91,69,6,27
23,Tafí Viejo,016,0228 ,3331,229,353,5,2,102,82,11,29
23,Tafí Viejo,016,0228 ,3332,293,351,79,3,91,68,7,48
23,Tafí Viejo,016,0228 ,3333,291,350,71,1,107,83,8,22
23,Tafí Viejo,016,0228 ,3334,306,350,63,2,123,67,16,37
23,Tafí Viejo,016,0228 ,3335,292,353,81,3,112,69,8,22
23,Tafí Viejo,016,0228 ,3336,217,348,1,8,95,72,20,29
23,Tafí Viejo,016,0228 ,3337,289,354,55,3,94,97,8,35
23,Tafí Viejo,016,0228 ,3338,300,350,83,0,110,70,10,27
23,Tafí Viejo,016,0228 ,3339,282,349,69,0,105,70,5,33
23,Tafí Viejo,016,0228 ,3340,230,352,3,2,106,62,7,52
23,Tafí Viejo,016,0228 ,3341,181,349,2,4,93,80,6,0
23,Tafí Viejo,016,0228 ,3342,285,350,81,0,96,70,8,30
23,Tafí Viejo,016,0228 ,3343,285,351,60,5,117,69,7,32
23,Tafí Viejo,016,0228 ,3344,282,351,83,2,107,67,4,21
23,Tafí Viejo,016,0228 ,3345,233,353,2,3,106,92,11,22
23,Tafí Viejo,016,0228 ,3346,287,351,46,1,87,95,11,48
23,Tafí Viejo,016,0228 ,3347,289,352,62,8,101,82,7,37
23,Tafí Viejo,016,0228 ,3348,288,352,60,2,107,76,5,40
23,Tafí Viejo,016,0228 ,3349,292,349,55,0,114,71,8,44
23,Tafí Viejo,016,0228 ,3350,213,351,3,2,104,69,3,34
23,Tafí Viejo,016,0228 ,3351,294,348,45,0,112,85,7,45
23,Tafí Viejo,016,0228 ,3352,296,350,47,4,64,123,15,47
23,Tafí Viejo,016,0228 ,3353,278,352,40,1,94,84,13,47
23,Tafí Viejo,016,0228 ,3354,296,351,59,1,93,91,5,48
23,Tafí Viejo,016,0228 ,3355,290,353,56,1,127,63,5,39
23,Tafí Viejo,016,0228 ,3356,302,349,51,4,119,85,8,39
23,Tafí Viejo,016,0228 ,3357,291,354,74,4,93,70,14,40
23,Tafí Viejo,016,0228 ,3358,292,351,53,2,90,95,7,47
23,Tafí Viejo,016,0228 ,3359,306,351,61,2,109,88,13,35
23,Tafí Viejo,016,0228 ,3360,288,354,56,3,115,76,4,37
23,Tafí Viejo,016,0228 ,3361,282,348,46,3,99,74,16,47
23,Tafí Viejo,016,0228 ,3362,291,353,61,0,101,81,5,43
23,Tafí Viejo,016,0228 ,3363,283,348,48,1,103,84,5,43
23,Tafí Viejo,016,0228 ,3364,283,350,51,17,89,81,7,55
23,Tafí Viejo,016,0228 ,3365,301,350,61,0,114,68,7,51
23,Tafí Viejo,016,0228 ,3366,166,351,0,0,77,85,4,0
23,Tafí Viejo,016,0228 ,3367,285,349,30,2,134,75,5,41
23,Tafí Viejo,016,0228 ,3368,243,350,0,0,118,71,12,42
23,Tafí Viejo,016,0228 ,3369,285,353,73,2,95,56,9,52
23,Tafí Viejo,016,0228A,3370,284,344,76,2,94,71,8,35
23,Tafí Viejo,016,0228A,3371,278,344,49,3,110,69,4,46
23,Tafí Viejo,016,0228A,3372,290,344,62,0,88,89,8,43
23,Tafí Viejo,016,0228A,3373,302,346,79,0,90,80,13,40
23,Tafí Viejo,016,0228A,3374,214,345,1,6,93,80,10,30
23,Tafí Viejo,016,0228A,3375,278,345,66,6,79,92,8,33
23,Tafí Viejo,016,0228A,3376,287,345,100,3,76,75,9,27
23,Tafí Viejo,016,0228A,3377,290,347,67,0,88,87,11,37
23,Tafí Viejo,016,0228A,3378,290,347,0,0,202,50,2,36
23,Tafí Viejo,016,0228A,3379,301,347,80,1,80,101,9,31
23,Tafí Viejo,016,0228A,3380,287,345,90,1,84,78,6,29
23,Tafí Viejo,016,0228A,3381,280,348,77,5,86,83,9,25
23,Tafí Viejo,016,0228A,3382,276,343,81,0,79,81,6,29
23,Tafí Viejo,016,0228A,3383,285,344,27,5,101,76,5,76
23,Tafí Viejo,016,0228A,3384,275,344,93,4,85,69,4,24
23,Tafí Viejo,016,0228A,3385,301,344,50,1,127,90,2,32
23,Tafí Viejo,016,0228A,3386,298,347,70,0,95,80,15,38
23,Tafí Viejo,016,0228A,3387,277,346,65,0,100,76,6,30
23,Tafí Viejo,016,0228A,3388,288,346,63,2,97,85,3,40
23,Tafí Viejo,016,0228A,3389,297,347,67,3,117,65,10,38
23,Tafí Viejo,016,0228A,3390,284,342,53,8,110,73,9,39
23,Tafí Viejo,016,0228A,3391,229,346,0,0,85,91,11,42
23,Tafí Viejo,016,0228A,3392,289,343,67,2,86,76,8,52
23,Tafí Viejo,016,0228A,3393,287,343,64,2,87,73,16,47
23,Tafí Viejo,016,0228A,3394,285,347,56,3,106,69,9,45
23,Tafí Viejo,016,0228A,3395,286,343,66,1,105,79,6,30
23,Tafí Viejo,016,0228A,3396,288,344,63,0,93,86,11,35
23,Tafí Viejo,016,0228A,3397,273,346,59,11,87,93,7,27
23,Tafí Viejo,016,0228A,3398,288,344,48,3,118,78,7,37
23,Tafí Viejo,016,0228A,3399,282,344,79,2,109,63,5,26
23,Tafí Viejo,016,0228A,3400,284,343,72,0,101,64,12,35
23,Tafí Viejo,016,0228A,3401,287,343,88,3,87,71,10,31
23,Tafí Viejo,016,0228A,3402,210,345,7,0,80,88,7,28
23,Tafí Viejo,016,0228A,3403,287,349,78,7,91,88,2,28
23,Tafí Viejo,016,0228A,3404,283,342,52,4,87,86,9,49
23,Tafí Viejo,016,0228A,3405,290,342,74,2,88,82,8,38
23,Tafí Viejo,016,0228A,3406,300,345,79,0,95,75,9,42
23,Tafí Viejo,016,0228A,3407,278,343,72,9,100,65,11,30
23,Tafí Viejo,016,0228A,3408,288,347,81,5,88,77,16,26
23,Tafí Viejo,016,0229 ,3409,217,339,0,0,119,53,8,37
23,Tafí Viejo,016,0229 ,3410,201,338,0,0,101,62,3,35
23,Tafí Viejo,016,0229 ,3411,265,342,46,2,113,60,10,36
23,Tafí Viejo,016,0229 ,3412,284,338,68,2,107,73,7,29
23,Tafí Viejo,016,0229 ,3413,264,340,70,2,93,63,7,31
23,Tafí Viejo,016,0229 ,3414,274,338,60,1,92,69,15,38
23,Tafí Viejo,016,0229 ,3415,268,339,96,4,101,64,7,0
23,Tafí Viejo,016,0229 ,3416,210,338,0,0,96,52,9,53
23,Tafí Viejo,016,0229 ,3417,268,339,51,0,91,68,11,47
23,Tafí Viejo,016,0229 ,3418,264,341,57,1,100,55,11,41
