codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fr,fit,cmb,pj
23,Yerba Buena,015,0215A,3163,292,348,1,0,49,21,127,94
23,Yerba Buena,015,0215A,3164,296,348,0,2,38,18,138,102
23,Yerba Buena,015,0215A,3165,285,348,1,5,31,21,153,79
23,Yerba Buena,015,0215A,3166,287,348,2,2,31,17,146,91
23,Yerba Buena,015,0215A,3167,281,348,5,3,33,25,117,101
23,Yerba Buena,015,0215A,3168,283,348,5,3,28,10,116,124
23,Yerba Buena,015,0215A,3169,283,348,0,3,34,19,119,111
23,Yerba Buena,015,0215A,3170,291,348,4,2,46,17,134,90
23,Yerba Buena,015,0215A,3171,280,348,5,6,30,23,152,70
23,Yerba Buena,015,0215A,3172,274,348,4,3,29,25,139,77
23,Yerba Buena,015,0215A,3173,296,348,3,3,30,17,152,94
23,Yerba Buena,015,0215A,3174,282,348,7,5,39,16,129,91
23,Yerba Buena,015,0215A,3175,282,348,4,3,32,18,143,85
23,Yerba Buena,015,0216 ,3176,281,345,5,6,32,26,151,67
23,Yerba Buena,015,0216 ,3177,281,345,0,6,32,24,172,53
23,Yerba Buena,015,0216 ,3178,292,344,3,3,28,18,186,57
23,Yerba Buena,015,0216 ,3179,283,344,3,2,29,10,185,56
23,Yerba Buena,015,0216 ,3180,101,344,1,4,35,22,0,43
23,Yerba Buena,015,0216 ,3181,290,344,5,7,33,23,169,60
23,Yerba Buena,015,0216 ,3182,285,344,3,5,36,19,152,75
23,Yerba Buena,015,0216 ,3183,284,344,2,1,19,24,184,55
23,Yerba Buena,015,0216 ,3184,291,344,0,1,33,22,188,48
23,Yerba Buena,015,0216 ,3185,278,344,5,4,29,32,150,62
23,Yerba Buena,015,0216 ,3186,276,344,2,6,29,26,177,42
23,Yerba Buena,015,0216 ,3187,227,344,2,3,22,15,126,62
23,Yerba Buena,015,0216 ,3188,272,344,5,5,19,14,196,38
23,Yerba Buena,015,0216 ,3189,284,344,1,5,27,19,177,60
23,Yerba Buena,015,0216 ,3190,285,344,2,1,32,19,189,43
23,Yerba Buena,015,0216 ,3191,273,344,1,5,21,17,177,57
23,Yerba Buena,015,0216 ,3192,283,344,2,4,25,22,184,50
23,Yerba Buena,015,0216 ,3193,274,344,1,1,27,21,173,52
23,Yerba Buena,015,0216 ,3194,234,344,1,1,32,19,132,50
23,Yerba Buena,015,0216 ,3195,290,344,1,4,25,18,194,52
23,Yerba Buena,015,0216 ,3196,288,344,5,4,32,15,180,56
23,Yerba Buena,015,0216 ,3197,276,344,7,14,28,28,154,59
23,Yerba Buena,015,0216 ,3198,284,344,0,0,33,10,177,64
23,Yerba Buena,015,0216 ,3199,274,344,3,3,38,15,168,50
23,Yerba Buena,015,0216 ,3200,278,344,4,5,32,14,169,59
23,Yerba Buena,015,0216 ,3201,296,344,4,2,31,16,168,77
23,Yerba Buena,015,0216 ,3202,282,344,0,5,42,13,157,70
23,Yerba Buena,015,0216 ,3203,281,344,0,1,32,13,191,45
23,Yerba Buena,015,0216 ,3204,289,344,2,8,26,24,182,55
23,Yerba Buena,015,0216 ,3205,281,344,2,2,32,15,156,76
23,Yerba Buena,015,0216 ,3206,278,344,3,1,16,23,195,41
23,Yerba Buena,015,0216 ,3207,279,344,0,6,28,23,164,64
23,Yerba Buena,015,0216 ,3208,282,344,0,5,40,23,169,50
23,Yerba Buena,015,0216A,3209,278,348,2,5,38,12,110,116
23,Yerba Buena,015,0216A,3210,287,348,1,3,47,23,134,82
23,Yerba Buena,015,0216A,3211,267,348,2,8,34,20,120,91
23,Yerba Buena,015,0216A,3212,297,348,0,3,49,19,117,112
23,Yerba Buena,015,0216A,3213,287,348,6,3,43,22,112,104
23,Yerba Buena,015,0216A,3214,274,348,2,4,27,17,162,66
23,Yerba Buena,015,0216A,3215,289,348,1,2,34,10,147,97
23,Yerba Buena,015,0216A,3216,288,348,4,3,30,8,155,91
23,Yerba Buena,015,0216A,3217,290,348,5,3,61,10,96,118
23,Yerba Buena,015,0216A,3218,289,348,2,4,30,12,125,120
23,Yerba Buena,015,0216A,3219,293,348,3,3,37,6,114,133
23,Yerba Buena,015,0216A,3220,286,348,3,5,36,19,157,71
23,Yerba Buena,015,0216A,3221,285,349,2,3,26,10,146,101
23,Yerba Buena,015,0216A,3222,294,348,0,6,37,9,161,87
23,Yerba Buena,015,0216A,3223,281,348,0,7,38,27,135,81
23,Yerba Buena,015,0216A,3224,286,348,1,7,29,12,156,88
23,Yerba Buena,015,0216A,3225,281,348,5,3,33,16,135,92
23,Yerba Buena,015,0216A,3226,284,348,1,2,47,14,129,93
23,Yerba Buena,015,0216A,3227,277,348,0,5,37,15,124,101
23,Yerba Buena,015,0216A,3228,294,348,5,6,33,18,121,117
23,Yerba Buena,015,0216A,3229,290,348,2,5,40,25,112,111
23,Yerba Buena,015,0216A,3230,282,348,4,5,34,14,107,123
23,Yerba Buena,015,0216A,3231,271,348,2,4,37,11,123,98
23,Yerba Buena,015,0216A,3232,286,347,2,3,37,22,147,78
23,Yerba Buena,015,0216A,3233,288,347,0,3,35,12,119,122
23,Yerba Buena,015,0216A,3234,295,347,2,6,34,11,179,69
23,Yerba Buena,015,0216A,3235,337,347,4,5,22,20,196,95
23,Yerba Buena,015,0216A,3236,282,347,0,1,61,14,89,118
23,Yerba Buena,015,0216A,3237,285,347,4,3,40,17,149,75
23,Yerba Buena,015,0216A,3238,293,347,0,3,51,16,105,121
23,Yerba Buena,015,0216A,3239,280,347,1,1,40,14,122,103
23,Yerba Buena,015,0216A,3240,277,347,0,3,31,13,154,79
23,Yerba Buena,015,0216A,3241,297,347,4,6,34,21,144,94
23,Yerba Buena,015,0216A,3242,280,347,3,5,31,8,117,121
23,Yerba Buena,015,0216A,3243,280,347,2,4,50,11,96,121
23,Yerba Buena,015,0216A,3244,277,347,0,7,41,12,104,120
23,Yerba Buena,015,0216A,3245,294,348,2,3,40,17,129,106
23,Yerba Buena,015,0216A,3246,284,347,1,3,32,23,133,95
23,Yerba Buena,015,0216A,3247,277,347,1,5,33,15,132,96
23,Yerba Buena,015,0216A,3248,288,347,5,4,24,12,198,49
23,Yerba Buena,015,0216A,3249,288,347,0,8,51,15,144,78
23,Yerba Buena,015,0216A,3250,294,347,3,7,45,22,126,98
23,Yerba Buena,015,0216A,3251,292,348,1,6,32,18,149,92
23,Tafí Viejo,016,0217 ,3252,0,193,0,0,0,0,0,0
23,Tafí Viejo,016,0218 ,3253,0,121,0,0,0,0,0,0
23,Tafí Viejo,016,0219 ,3254,223,307,0,9,19,4,37,163
23,Tafí Viejo,016,0219 ,3255,231,306,0,2,34,4,50,143
23,Tafí Viejo,016,0219 ,3256,215,306,2,2,31,5,35,142
23,Tafí Viejo,016,0219 ,3257,213,306,1,2,24,7,43,138
23,Tafí Viejo,016,0219 ,3258,228,306,2,4,50,6,51,119
23,Tafí Viejo,016,0220 ,3259,0,130,0,0,0,0,0,0
23,Tafí Viejo,016,0221 ,3260,196,279,2,3,26,7,63,98
23,Tafí Viejo,016,0221 ,3261,195,278,2,5,28,6,43,116
23,Tafí Viejo,016,0221 ,3262,197,278,2,6,37,8,49,101
23,Tafí Viejo,016,0222 ,3263,286,305,0,3,18,12,86,170
23,Tafí Viejo,016,0222 ,3264,285,304,0,2,23,4,75,183
23,Tafí Viejo,016,0223 ,3265,290,344,3,0,36,24,97,130
23,Tafí Viejo,016,0223 ,3266,271,344,1,7,42,18,95,115
23,Tafí Viejo,016,0223 ,3267,269,344,2,6,38,23,77,129
23,Tafí Viejo,016,0223 ,3268,319,344,3,11,89,23,100,104
23,Tafí Viejo,016,0223 ,3269,291,344,2,2,47,20,92,130
23,Tafí Viejo,016,0223 ,3270,277,344,1,7,34,16,107,119
23,Tafí Viejo,016,0223 ,3271,284,344,3,0,43,28,87,123
23,Tafí Viejo,016,0223 ,3272,286,344,2,6,52,27,96,109
23,Tafí Viejo,016,0223 ,3273,289,344,1,7,51,18,108,111
23,Tafí Viejo,016,0223 ,3274,261,344,1,13,39,19,80,122
23,Tafí Viejo,016,0223 ,3275,294,344,2,1,52,12,112,116
23,Tafí Viejo,016,0223 ,3276,287,344,2,0,45,31,95,114
23,Tafí Viejo,016,0223 ,3277,276,344,1,5,58,16,89,112
23,Tafí Viejo,016,0223 ,3278,285,344,1,2,39,15,101,129
23,Tafí Viejo,016,0223 ,3279,290,344,1,2,44,20,120,105
23,Tafí Viejo,016,0223 ,3280,297,344,0,2,58,20,104,115
23,Tafí Viejo,016,0223 ,3281,271,345,2,9,50,21,98,100
23,Tafí Viejo,016,0223 ,3282,282,344,1,5,46,21,115,99
23,Tafí Viejo,016,0223 ,3283,264,344,0,7,57,22,87,98
23,Tafí Viejo,016,0223 ,3284,285,343,1,6,35,19,89,141
23,Tafí Viejo,016,0223 ,3285,268,343,3,6,34,17,83,131
23,Tafí Viejo,016,0223 ,3286,277,343,1,3,52,24,81,119
23,Tafí Viejo,016,0223 ,3287,290,343,0,5,55,29,83,123
23,Tafí Viejo,016,0223 ,3288,279,343,1,7,49,18,84,127
23,Tafí Viejo,016,0223 ,3289,269,343,0,6,41,25,84,119
23,Tafí Viejo,016,0223 ,3290,268,343,1,8,49,16,76,126
23,Tafí Viejo,016,0223 ,3291,284,343,2,14,38,23,120,101
23,Tafí Viejo,016,0223A,3292,280,337,5,5,33,16,80,146
23,Tafí Viejo,016,0223A,3293,267,337,1,4,38,12,104,112
23,Tafí Viejo,016,0223A,3294,272,337,1,2,37,16,104,114
23,Tafí Viejo,016,0223A,3295,269,337,1,6,32,22,109,105
23,Tafí Viejo,016,0223A,3296,275,337,0,0,34,18,102,121
23,Tafí Viejo,016,0223A,3297,275,337,1,2,46,20,88,120
23,Tafí Viejo,016,0223A,3298,281,337,0,4,43,14,86,138
23,Tafí Viejo,016,0223A,3299,254,337,1,6,35,21,100,97
23,Tafí Viejo,016,0223A,3300,259,337,0,5,28,14,106,111
23,Tafí Viejo,016,0223A,3301,277,337,1,6,45,25,94,112
23,Tafí Viejo,016,0223A,3302,273,337,0,4,28,16,122,107
23,Tafí Viejo,016,0223A,3303,269,337,0,6,36,21,91,121
23,Tafí Viejo,016,0223A,3304,259,337,2,10,38,16,86,117
23,Tafí Viejo,016,0223A,3305,277,337,2,4,22,35,135,83
23,Tafí Viejo,016,0223A,3306,278,337,4,4,40,21,71,142
23,Tafí Viejo,016,0223A,3307,255,337,0,5,34,22,88,111
23,Tafí Viejo,016,0223A,3308,282,336,3,2,34,16,87,142
23,Tafí Viejo,016,0223A,3309,279,336,1,5,34,23,107,114
23,Tafí Viejo,016,0223A,3310,282,336,0,6,41,13,106,122
23,Tafí Viejo,016,0223A,3311,274,336,2,6,34,14,81,143
23,Tafí Viejo,016,0223A,3312,259,336,5,3,40,18,72,124
23,Tafí Viejo,016,0223A,3313,279,336,2,7,36,12,105,124
23,Tafí Viejo,016,0223A,3314,277,336,0,4,34,22,98,123
23,Tafí Viejo,016,0223A,3315,278,336,3,8,45,12,99,119
23,Tafí Viejo,016,0223A,3316,279,336,3,0,29,16,73,158
23,Tafí Viejo,016,0223B,3317,295,349,2,3,57,22,97,117
23,Tafí Viejo,016,0223B,3318,291,349,3,9,54,32,106,96
23,Tafí Viejo,016,0223B,3319,274,349,2,11,46,20,112,94
23,Tafí Viejo,016,0223B,3320,288,349,0,3,48,12,120,108
23,Tafí Viejo,016,0223B,3321,294,349,2,5,52,25,105,110
23,Tafí Viejo,016,0223B,3322,297,349,0,1,65,16,111,105
23,Tafí Viejo,016,0223B,3323,291,349,0,4,40,19,105,127
23,Tafí Viejo,016,0223B,3324,295,349,2,4,52,26,133,82
23,Tafí Viejo,016,0223B,3325,298,349,1,4,59,11,110,117
23,Tafí Viejo,016,0223B,3326,290,349,0,3,51,16,103,120
23,Tafí Viejo,016,0223B,3327,301,349,1,5,56,20,97,127
23,Tafí Viejo,016,0223B,3328,295,349,1,0,46,18,142,88
23,Tafí Viejo,016,0223B,3329,277,349,0,9,53,16,120,88
23,Tafí Viejo,016,0223B,3330,293,349,0,5,54,19,88,132
23,Tafí Viejo,016,0223B,3331,287,349,3,7,58,30,93,103
23,Tafí Viejo,016,0223B,3332,281,349,1,7,64,16,83,117
23,Tafí Viejo,016,0223B,3333,283,348,1,8,57,21,101,103
23,Tafí Viejo,016,0223B,3334,280,348,0,5,60,18,100,102
23,Tafí Viejo,016,0223B,3335,292,348,3,9,56,26,99,108
23,Tafí Viejo,016,0223B,3336,296,348,1,4,50,24,99,122
23,Tafí Viejo,016,0224 ,3337,290,343,1,4,46,13,87,143
23,Tafí Viejo,016,0224 ,3338,278,343,1,3,34,16,57,170
23,Tafí Viejo,016,0224 ,3339,283,343,1,6,60,15,58,149
23,Tafí Viejo,016,0224 ,3340,269,343,2,9,46,6,73,142
23,Tafí Viejo,016,0224 ,3341,276,343,2,0,50,9,79,136
23,Tafí Viejo,016,0224 ,3342,278,343,1,3,37,22,65,153
23,Tafí Viejo,016,0224 ,3343,284,343,4,5,49,17,55,159
23,Tafí Viejo,016,0224 ,3344,283,343,3,6,43,29,59,149
23,Tafí Viejo,016,0224 ,3345,288,343,4,7,29,13,87,155
23,Tafí Viejo,016,0224 ,3346,288,343,3,0,36,14,46,189
23,Tafí Viejo,016,0224 ,3347,274,343,0,4,34,18,56,166
23,Tafí Viejo,016,0224 ,3348,282,343,1,6,49,13,69,150
23,Tafí Viejo,016,0224 ,3349,287,343,2,5,34,16,72,163
23,Tafí Viejo,016,0224 ,3350,269,343,2,13,51,12,58,146
23,Tafí Viejo,016,0224 ,3351,286,343,3,3,55,20,55,153
23,Tafí Viejo,016,0224 ,3352,279,343,0,3,38,18,59,164
23,Tafí Viejo,016,0224 ,3353,280,343,3,6,53,22,50,152
23,Tafí Viejo,016,0224 ,3354,282,343,0,1,46,13,53,170
23,Tafí Viejo,016,0224 ,3355,298,343,0,1,46,26,71,155
23,Tafí Viejo,016,0224 ,3356,285,344,1,6,52,24,62,146
23,Tafí Viejo,016,0224 ,3357,281,343,1,2,38,12,54,176
23,Tafí Viejo,016,0224 ,3358,288,343,4,2,47,16,54,167
23,Tafí Viejo,016,0224 ,3359,290,343,2,29,40,13,65,170
23,Tafí Viejo,016,0224 ,3360,273,343,0,6,43,16,70,144
23,Tafí Viejo,016,0224 ,3361,279,343,0,5,36,4,72,167
23,Tafí Viejo,016,0224 ,3362,292,343,2,6,52,16,71,151
23,Tafí Viejo,016,0224 ,3363,289,343,1,2,52,22,75,139
23,Tafí Viejo,016,0224 ,3364,275,343,4,6,38,17,46,170
23,Tafí Viejo,016,0225 ,3365,290,337,1,4,35,8,55,191
23,Tafí Viejo,016,0225 ,3366,301,337,0,2,36,5,50,210
23,Tafí Viejo,016,0225 ,3367,289,337,3,0,23,11,47,205
23,Tafí Viejo,016,0225 ,3368,300,337,1,2,22,7,52,218
23,Tafí Viejo,016,0226 ,3369,272,327,3,0,56,11,47,155
23,Tafí Viejo,016,0226 ,3370,272,327,2,1,57,11,54,148
23,Tafí Viejo,016,0226 ,3371,283,327,4,1,50,13,51,165
23,Tafí Viejo,016,0226 ,3372,278,327,0,0,48,13,59,158
23,Tafí Viejo,016,0226 ,3373,278,328,0,0,61,13,56,148
23,Tafí Viejo,016,0226 ,3374,268,327,0,5,44,11,66,147
23,Tafí Viejo,016,0226 ,3375,277,327,1,2,38,7,56,175
23,Tafí Viejo,016,0226 ,3376,266,327,0,3,47,15,75,129
23,Tafí Viejo,016,0226 ,3377,272,327,0,2,62,9,60,141
23,Tafí Viejo,016,0226 ,3378,277,327,0,3,57,10,50,160
23,Tafí Viejo,016,0226 ,3379,282,328,2,7,47,14,55,164
23,Tafí Viejo,016,0226 ,3380,278,327,2,3,50,15,48,163
23,Tafí Viejo,016,0226 ,3381,270,326,1,1,46,9,65,149
23,Tafí Viejo,016,0227 ,3382,283,349,2,7,91,26,50,114
23,Tafí Viejo,016,0227 ,3383,281,349,1,4,73,14,61,132
23,Tafí Viejo,016,0227 ,3384,291,350,3,2,66,19,73,130
23,Tafí Viejo,016,0227 ,3385,297,349,2,2,68,8,57,162
23,Tafí Viejo,016,0227 ,3386,283,349,1,7,59,18,58,147
23,Tafí Viejo,016,0227 ,3387,286,348,0,2,75,9,86,116
23,Tafí Viejo,016,0227 ,3388,279,348,0,2,66,7,75,131
23,Tafí Viejo,016,0227 ,3389,290,348,0,1,77,11,78,124
23,Tafí Viejo,016,0227 ,3390,286,348,1,2,66,15,65,139
23,Tafí Viejo,016,0227 ,3391,288,348,2,2,74,9,44,159
23,Tafí Viejo,016,0227 ,3392,286,348,0,4,57,11,67,151
23,Tafí Viejo,016,0227 ,3393,280,348,3,2,47,10,92,128
23,Tafí Viejo,016,0227 ,3394,278,348,0,5,69,9,60,140
23,Tafí Viejo,016,0227 ,3395,284,348,2,4,74,14,62,132
23,Tafí Viejo,016,0227 ,3396,282,348,0,5,65,18,61,138
23,Tafí Viejo,016,0227 ,3397,281,348,0,8,65,11,76,129
23,Tafí Viejo,016,0227 ,3398,271,348,2,5,61,14,62,132
23,Tafí Viejo,016,0227 ,3399,300,348,0,2,80,14,65,141
23,Tafí Viejo,016,0227 ,3400,295,348,2,4,61,14,75,143
23,Tafí Viejo,016,0227 ,3401,285,348,1,3,71,14,71,128
23,Tafí Viejo,016,0227 ,3402,279,348,1,3,91,20,69,98
23,Tafí Viejo,016,0227 ,3403,284,348,1,5,71,7,66,139
23,Tafí Viejo,016,0227A,3404,287,346,1,4,63,29,113,81
23,Tafí Viejo,016,0227A,3405,304,346,2,5,73,15,133,81
23,Tafí Viejo,016,0227A,3406,291,346,2,6,71,22,132,64
23,Tafí Viejo,016,0227A,3407,300,346,5,5,69,21,134,71
23,Tafí Viejo,016,0227A,3408,295,346,3,6,56,23,116,97
23,Tafí Viejo,016,0227A,3409,275,346,2,7,64,37,101,71
23,Tafí Viejo,016,0227A,3410,306,346,5,3,62,33,136,70
23,Tafí Viejo,016,0227A,3411,301,346,1,4,70,30,114,86
23,Tafí Viejo,016,0227A,3412,293,346,2,4,66,21,123,81
23,Tafí Viejo,016,0227A,3413,303,346,1,7,69,24,124,85
23,Tafí Viejo,016,0227A,3414,298,346,2,5,60,21,133,82
23,Tafí Viejo,016,0227A,3415,296,346,6,0,65,24,111,90
23,Tafí Viejo,016,0227A,3416,304,346,1,3,57,27,121,98
23,Tafí Viejo,016,0227A,3417,301,346,4,6,58,22,141,76
23,Tafí Viejo,016,0227A,3418,282,346,0,6,64,28,124,66
23,Tafí Viejo,016,0227A,3419,305,346,1,5,52,28,136,88
23,Tafí Viejo,016,0227A,3420,302,346,2,6,71,17,124,88
23,Tafí Viejo,016,0227A,3421,291,346,0,3,59,34,145,53
23,Tafí Viejo,016,0227A,3422,284,346,1,5,68,20,108,87
23,Tafí Viejo,016,0227A,3423,306,345,2,3,74,27,130,73
23,Tafí Viejo,016,0227A,3424,298,345,1,3,58,19,127,93
23,Tafí Viejo,016,0227A,3425,292,345,3,6,65,15,121,88
23,Tafí Viejo,016,0227A,3426,299,345,1,6,73,33,119,73
23,Tafí Viejo,016,0227A,3427,303,345,3,2,63,19,129,89
23,Tafí Viejo,016,0227A,3428,300,345,1,2,53,32,133,81
23,Tafí Viejo,016,0227A,3429,295,345,0,6,60,22,120,93
23,Tafí Viejo,016,0227A,3430,303,345,2,5,64,23,119,95
23,Tafí Viejo,016,0227A,3431,299,345,2,5,72,24,126,75
23,Tafí Viejo,016,0227A,3432,305,345,2,5,60,25,130,88
23,Tafí Viejo,016,0227A,3433,305,345,0,6,73,31,118,83
23,Tafí Viejo,016,0228 ,3434,266,347,2,11,78,8,85,93
23,Tafí Viejo,016,0228 ,3435,282,347,2,6,80,14,62,124
23,Tafí Viejo,016,0228 ,3436,280,347,3,5,96,8,80,93
23,Tafí Viejo,016,0228 ,3437,275,347,2,8,74,18,87,94
23,Tafí Viejo,016,0228 ,3438,293,348,1,2,64,17,86,125
23,Tafí Viejo,016,0228 ,3439,285,347,2,1,82,12,98,91
23,Tafí Viejo,016,0228 ,3440,290,347,1,2,80,14,80,115
23,Tafí Viejo,016,0228 ,3441,280,347,3,4,71,9,95,102
23,Tafí Viejo,016,0228 ,3442,290,347,1,6,81,5,86,117
23,Tafí Viejo,016,0228 ,3443,280,347,0,4,67,14,65,134
23,Tafí Viejo,016,0228 ,3444,288,347,4,8,89,15,59,121
23,Tafí Viejo,016,0228 ,3445,292,347,1,4,83,20,99,89
23,Tafí Viejo,016,0228 ,3446,280,347,0,6,79,14,72,115
23,Tafí Viejo,016,0228 ,3447,269,347,1,9,83,17,72,96
23,Tafí Viejo,016,0228 ,3448,271,347,3,4,75,10,63,120
23,Tafí Viejo,016,0228 ,3449,273,347,1,10,65,13,79,115
23,Tafí Viejo,016,0228 ,3450,294,347,2,3,89,8,87,108
23,Tafí Viejo,016,0228 ,3451,279,347,1,6,90,12,94,82
23,Tafí Viejo,016,0228 ,3452,289,347,1,6,75,17,68,128
23,Tafí Viejo,016,0228 ,3453,279,347,0,3,74,17,84,104
23,Tafí Viejo,016,0228 ,3454,272,347,1,1,63,19,80,109
23,Tafí Viejo,016,0228 ,3455,266,347,1,12,80,15,78,92
23,Tafí Viejo,016,0228 ,3456,278,348,2,2,90,10,76,100
23,Tafí Viejo,016,0228 ,3457,287,347,2,8,71,14,91,109
23,Tafí Viejo,016,0228 ,3458,288,347,0,4,86,13,99,90
23,Tafí Viejo,016,0228 ,3459,275,347,1,5,77,8,87,102
23,Tafí Viejo,016,0228 ,3460,282,347,2,4,80,14,71,115
23,Tafí Viejo,016,0228 ,3461,296,347,1,5,79,18,81,117
23,Tafí Viejo,016,0228 ,3462,285,347,3,1,71,17,91,103
23,Tafí Viejo,016,0228 ,3463,286,347,0,6,68,16,83,119
23,Tafí Viejo,016,0228 ,3464,284,347,0,4,79,15,55,135
23,Tafí Viejo,016,0228 ,3465,287,347,6,11,75,6,75,125
23,Tafí Viejo,016,0228 ,3466,282,347,0,8,95,14,69,104
23,Tafí Viejo,016,0228 ,3467,283,347,2,5,68,19,91,103
23,Tafí Viejo,016,0228 ,3468,285,347,2,3,79,8,60,136
23,Tafí Viejo,016,0228 ,3469,287,347,4,7,68,12,87,116
23,Tafí Viejo,016,0228 ,3470,273,347,2,5,77,16,57,121
23,Tafí Viejo,016,0228 ,3471,278,347,0,4,81,12,74,111
23,Tafí Viejo,016,0228 ,3472,279,347,1,6,65,15,79,119
23,Tafí Viejo,016,0228 ,3473,274,347,2,8,71,13,60,128
23,Tafí Viejo,016,0228 ,3474,279,347,1,8,80,20,65,113
23,Tafí Viejo,016,0228 ,3475,299,347,4,2,62,12,80,141
23,Tafí Viejo,016,0228 ,3476,290,347,1,4,78,15,88,108
23,Tafí Viejo,016,0228 ,3477,275,347,3,5,77,11,86,98
23,Tafí Viejo,016,0228 ,3478,288,347,1,5,75,15,71,126
23,Tafí Viejo,016,0228 ,3479,289,347,0,4,77,12,84,116
23,Tafí Viejo,016,0228 ,3480,284,347,1,4,70,10,70,133
23,Tafí Viejo,016,0228 ,3481,288,347,2,1,87,13,64,122
23,Tafí Viejo,016,0228 ,3482,292,347,1,3,76,17,93,105
23,Tafí Viejo,016,0228 ,3483,282,347,1,6,84,19,67,111
23,Tafí Viejo,016,0228 ,3484,266,347,3,5,70,15,83,95
23,Tafí Viejo,016,0228 ,3485,297,347,0,5,78,12,80,127
23,Tafí Viejo,016,0228 ,3486,298,347,2,5,68,11,66,151
23,Tafí Viejo,016,0228 ,3487,293,347,0,5,67,12,79,135
23,Tafí Viejo,016,0228 ,3488,280,347,0,4,63,17,85,115
23,Tafí Viejo,016,0228 ,3489,280,347,0,6,85,13,83,99
23,Tafí Viejo,016,0228 ,3490,283,346,0,7,75,18,90,100
23,Tafí Viejo,016,0228 ,3491,277,346,3,8,63,16,77,118
23,Tafí Viejo,016,0228 ,3492,279,347,1,3,75,10,75,118
23,Tafí Viejo,016,0228 ,3493,270,346,2,4,66,21,77,104
23,Tafí Viejo,016,0228 ,3494,287,346,1,4,65,24,83,114
23,Tafí Viejo,016,0228 ,3495,273,346,0,10,84,14,97,78
23,Tafí Viejo,016,0228 ,3496,278,346,6,8,66,19,85,102
23,Tafí Viejo,016,0228 ,3497,288,346,0,5,90,16,74,108
23,Tafí Viejo,016,0228 ,3498,276,346,3,7,80,11,67,115
23,Tafí Viejo,016,0228 ,3499,287,346,1,4,68,15,64,139
23,Tafí Viejo,016,0228 ,3500,288,346,1,4,72,15,65,135
23,Tafí Viejo,016,0228 ,3501,267,346,5,8,78,12,75,97
23,Tafí Viejo,016,0228A,3502,296,348,1,4,71,15,77,132
23,Tafí Viejo,016,0228A,3503,278,348,2,7,58,20,87,111
23,Tafí Viejo,016,0228A,3504,275,348,0,4,78,11,81,105
23,Tafí Viejo,016,0228A,3505,304,348,5,1,76,22,93,108
23,Tafí Viejo,016,0228A,3506,291,348,0,3,72,14,86,119
23,Tafí Viejo,016,0228A,3507,295,348,1,5,79,23,90,102
23,Tafí Viejo,016,0228A,3508,290,348,2,6,82,17,85,104
23,Tafí Viejo,016,0228A,3509,280,348,1,4,73,15,87,104
23,Tafí Viejo,016,0228A,3510,286,348,2,4,65,18,92,109
23,Tafí Viejo,016,0228A,3511,287,348,2,2,79,11,68,127
23,Tafí Viejo,016,0228A,3512,289,348,2,2,88,9,98,92
23,Tafí Viejo,016,0228A,3513,294,348,1,4,94,11,80,108
23,Tafí Viejo,016,0228A,3514,284,348,2,7,69,18,83,112
23,Tafí Viejo,016,0228A,3515,285,348,1,4,76,14,91,103
23,Tafí Viejo,016,0228A,3516,286,348,2,6,80,16,80,108
23,Tafí Viejo,016,0228A,3517,285,349,1,7,74,9,66,135
23,Tafí Viejo,016,0228A,3518,277,348,2,10,83,11,63,118
23,Tafí Viejo,016,0228A,3519,298,348,0,5,66,23,86,123
23,Tafí Viejo,016,0228A,3520,290,348,1,2,75,17,76,121
23,Tafí Viejo,016,0228A,3521,297,348,0,1,69,12,96,120
23,Tafí Viejo,016,0228A,3522,285,347,1,2,72,18,81,113
23,Tafí Viejo,016,0228A,3523,292,347,1,7,80,14,65,132
23,Tafí Viejo,016,0228A,3524,282,347,1,11,83,12,80,106
23,Tafí Viejo,016,0228A,3525,283,347,0,4,66,23,98,96
23,Tafí Viejo,016,0228A,3526,287,347,0,5,80,13,84,110
23,Tafí Viejo,016,0228A,3527,295,347,0,2,67,20,88,120
23,Tafí Viejo,016,0228A,3528,279,347,0,9,76,18,77,108
23,Tafí Viejo,016,0228A,3529,296,347,0,4,71,7,90,128
23,Tafí Viejo,016,0228A,3530,278,347,1,7,65,17,74,121
23,Tafí Viejo,016,0228A,3531,289,347,1,2,69,13,98,108
23,Tafí Viejo,016,0228A,3532,285,347,0,14,65,12,86,122
23,Tafí Viejo,016,0228A,3533,276,347,1,4,53,13,86,123
23,Tafí Viejo,016,0228A,3534,280,347,3,3,84,16,64,113
23,Tafí Viejo,016,0228A,3535,284,347,1,1,85,21,47,130
23,Tafí Viejo,016,0228A,3536,280,347,3,3,86,7,68,116
23,Tafí Viejo,016,0228A,3537,276,347,1,2,72,13,88,102
23,Tafí Viejo,016,0228A,3538,275,347,2,10,83,16,81,93
23,Tafí Viejo,016,0228A,3539,300,347,2,1,84,14,90,110
23,Tafí Viejo,016,0228A,3540,273,347,0,8,78,13,79,103
23,Tafí Viejo,016,0228A,3541,309,347,1,4,108,9,88,103
23,Tafí Viejo,016,0228A,3542,285,347,3,3,92,8,79,103
23,Tafí Viejo,016,0228A,3543,287,347,2,9,79,11,81,114
23,Tafí Viejo,016,0228A,3544,286,347,2,5,72,21,88,103
23,Tafí Viejo,016,0229 ,3545,272,346,0,1,66,12,58,136
23,Tafí Viejo,016,0229 ,3546,286,345,0,6,69,10,68,139
